2021-06-16 00:05:12.161627, N3, N8, 102.10390567779541, 101, 100, -1.85821375970784, True, True, ['N3', None, None, None, None, None, None, None, None, 'N11', None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N8'], ['N3', None, None, None, None, 'N25', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N8'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:06:54.268525, N26, N15, 429.12623405456543, 336, 300, 20.226325451811398, False, False, ['N26', None, 'N14', 'N4', None, None, 'N28', None, None, 'N13', 'N17', None, None, 'N3', None, None, 'N29', None, 'N6', None, 'N23', 'N7', None, None, 'N15'], ['N26', 'N18', None, 'N5', None, 'N27', 'N6', None, None, None, 'N27', 'N6', 'N20', 'N27', None, None, 'N29', None, None, None, 'N20', None, None, 'N23', 'N15'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:14:03.399747, N25, N20, 122.69583463668823, 109, 100, 7.354035050018136, True, True, ['N25', None, None, None, None, None, None, 'N30', None, None, 'N21', None, 'N7', None, None, None, 'N23', None, None, None, None, None, None, None, 'N20'], ['N25', None, None, 'N12', None, None, None, 'N30', None, None, 'N21', None, None, 'N7', None, 'N15', None, None, None, None, None, None, None, None, 'N20'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:16:06.108544, N30, N18, 120.44285464286804, 110, 100, 7.323200983241804, True, True, ['N30', None, None, None, None, 'N10', 'N4', None, None, None, None, None, None, None, 'N14', 'N26', None, None, None, None, None, None, None, None, 'N18'], ['N30', 'N25', None, None, None, 'N13', None, None, None, None, None, None, None, None, 'N14', 'N26', None, None, None, None, None, None, None, None, 'N18'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:18:06.561373, N16, N8, 105.44896245002747, 102, 100, -1.2143943795482164, True, True, ['N16', None, None, None, None, None, None, 'N30', None, None, None, None, None, 'N12', None, None, None, None, None, None, None, None, None, None, 'N8'], ['N16', None, None, 'N10', None, None, None, None, None, None, None, None, None, None, 'N25', None, None, None, None, None, None, None, None, None, 'N8'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:19:52.020322, N5, N17, 415.74402689933777, 327, 300, 16.48866222280042, False, False, ['N5', None, 'N27', 'N29', None, None, 'N20', None, None, 'N15', 'N6', None, None, None, 'N13', None, 'N10', 'N30', 'N25', 'N3', None, None, 'N4', None, 'N17'], ['N5', 'N20', 'N23', 'N15', None, None, 'N20', None, 'N27', 'N6', None, None, 'N14', None, 'N4', 'N10', None, None, 'N25', None, 'N13', 'N28', None, None, 'N17'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:26:47.775304, N27, N28, 387.0308246612549, 316, 300, 18.02712376126196, False, False, ['N27', None, 'N20', None, 'N6', None, 'N29', 'N5', 'N6', 'N15', 'N17', None, None, None, None, None, 'N3', 'N4', 'N13', None, 'N17', None, None, None, 'N28'], ['N27', 'N6', 'N20', None, 'N29', 'N6', None, 'N23', None, 'N12', None, 'N30', 'N25', None, None, 'N3', None, 'N13', None, 'N4', None, None, None, 'N14', 'N28'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:33:14.817117, N28, N29, 386.70170497894287, 320, 300, 17.95301542850138, False, False, ['N28', 'N14', None, None, None, 'N4', None, None, 'N3', None, None, 'N13', 'N25', 'N12', 'N25', None, None, 'N5', None, 'N6', None, 'N27', 'N20', None, 'N29'], ['N28', 'N17', None, None, 'N13', None, None, 'N4', None, 'N10', 'N16', None, None, 'N30', None, None, None, 'N20', None, 'N27', 'N6', None, 'N20', 'N5', 'N29'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:39:41.532767, N27, N15, 100.697669506073, 101, 100, -1.85821375970784, True, True, ['N27', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N20', None, None, None, None, None, None, 'N15'], ['N27', None, None, None, None, None, 'N6', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N15'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:41:22.244398, N10, N4, 98.82866978645325, 101, 100, -3.35821375970784, True, True, ['N10', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N4'], ['N10', None, None, None, None, None, None, None, None, None, None, 'N13', None, None, None, None, None, None, None, None, None, None, None, None, 'N4'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
