2021-06-16 14:58:33.123636, N3, N8, 84.46027183532715, 101, 100, -1.85821375970784, True, True, ['N3', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N11', None, None, None, 'N8'], ['N3', None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N25', None, None, None, None, None, None, None, None, 'N8'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 14:59:57.631780, N26, N15, 568.0069899559021, 555, 300, 19.993615468713365, False, False, ['N26', None, 'N23', 'N7', 'N23', None, None, None, None, 'N6', 'N29', None, 'N5', None, 'N6', None, None, 'N27', None, None, 'N20', None, None, None, 'N15'], ['N26', None, None, None, None, 'N14', None, 'N28', 'N4', None, 'N17', 'N3', 'N13', 'N28', None, 'N23', 'N20', 'N27', None, 'N29', None, None, 'N27', 'N6', 'N15'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 15:09:25.665698, N25, N20, 525.8135271072388, 515, 300, 18.68646442060262, False, False, ['N25', 'N3', 'N13', None, None, None, 'N10', 'N16', 'N30', None, None, None, None, 'N15', None, 'N6', 'N29', 'N5', None, 'N27', None, 'N6', None, None, 'N20'], ['N25', 'N11', 'N3', 'N17', 'N28', None, 'N13', None, None, None, 'N17', None, None, None, 'N4', 'N17', None, None, 'N15', 'N23', 'N7', None, 'N15', None, 'N20'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 15:18:11.534077, N30, N18, 100.21520018577576, 110, 100, 7.323200983241804, True, True, ['N30', None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N25', 'N13', None, None, 'N14', None, 'N26', None, None, 'N18'], ['N30', None, 'N10', None, None, None, None, None, None, None, 'N4', None, None, None, None, None, None, None, 'N14', None, 'N26', None, None, None, 'N18'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 15:19:51.801104, N16, N8, 87.03140211105347, 101, 100, -1.2143943795482164, True, True, ['N16', None, None, None, None, None, None, None, None, None, None, None, None, 'N30', 'N12', None, None, None, None, None, None, None, None, None, 'N8'], ['N16', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N10', 'N25', None, None, None, None, None, None, 'N8'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 15:21:18.925258, N5, N17, 347.38860988616943, 319, 300, 17.27030544540334, False, False, ['N5', 'N29', 'N27', None, None, 'N20', 'N15', 'N23', None, None, None, 'N6', None, 'N10', 'N30', 'N25', None, None, None, None, 'N13', 'N14', None, 'N4', 'N17'], ['N5', None, 'N6', None, None, 'N29', None, 'N6', None, 'N27', None, 'N6', None, None, 'N4', 'N10', 'N16', 'N10', 'N4', 'N13', 'N3', None, None, 'N25', 'N17'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 15:27:06.342779, N27, N28, 322.4821379184723, 315, 300, 17.95301542850138, False, False, ['N27', None, 'N6', None, 'N20', None, 'N5', 'N20', 'N23', 'N15', 'N25', None, None, 'N30', None, None, 'N25', None, None, 'N3', None, 'N4', None, None, 'N28'], ['N27', None, 'N5', None, 'N6', 'N23', 'N20', None, None, None, None, 'N15', 'N7', None, None, 'N25', 'N13', 'N17', 'N4', None, None, 'N14', None, None, 'N28'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 15:32:28.876749, N28, N29, 323.79066920280457, 313, 300, 18.68786391334986, False, False, ['N28', 'N14', None, 'N13', None, 'N17', None, 'N25', None, 'N3', 'N4', None, None, None, None, None, None, 'N27', 'N5', 'N6', None, 'N20', None, None, 'N29'], ['N28', None, None, None, 'N4', 'N3', 'N17', None, 'N13', None, None, None, 'N6', None, 'N15', None, 'N20', 'N27', 'N20', None, None, None, 'N23', 'N6', 'N29'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 15:37:52.710273, N27, N15, 84.37250804901123, 102, 100, -1.85821375970784, True, True, ['N27', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N6', None, 'N15'], ['N27', None, None, 'N20', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N15'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 15:39:17.167553, N10, N4, 82.44964790344238, 101, 100, -3.35821375970784, True, True, ['N10', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N4'], ['N10', None, None, None, None, None, 'N13', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N4'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 15:40:39.668091, N12, N5, 112.45545315742493, 117, 100, 7.483321909742176, True, True, ['N12', None, 'N30', None, None, None, 'N21', None, 'N7', None, 'N23', None, None, None, 'N6', None, None, None, None, None, None, None, None, None, 'N5'], ['N12', None, 'N25', 'N30', None, None, 'N21', None, 'N7', None, None, None, None, None, None, 'N15', None, 'N6', 'N20', None, None, None, None, None, 'N5'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
