2021-06-16 00:05:09.325214, N28, N5, 404.9678499698639, 317, 300, 16.624538776337122, False, False, ['N28', 'N13', 'N14', 'N4', None, 'N17', None, 'N3', None, None, None, None, 'N25', None, 'N6', None, None, 'N15', None, 'N23', 'N20', 'N27', None, None, 'N5'], ['N28', None, 'N17', None, 'N4', 'N10', None, None, 'N4', 'N3', 'N4', 'N13', None, 'N17', None, 'N25', 'N23', None, None, 'N15', 'N6', None, 'N27', 'N20', 'N5'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:11:54.295059, N5, N13, 413.10708141326904, 318, 300, 18.794102101981224, False, False, ['N5', 'N6', 'N15', 'N20', None, 'N6', 'N10', None, None, 'N4', None, None, 'N17', None, None, 'N25', 'N17', None, None, None, 'N4', 'N17', None, 'N28', 'N13'], ['N5', None, 'N29', 'N27', None, 'N20', 'N23', None, None, 'N20', 'N15', None, None, 'N3', 'N4', None, None, None, 'N10', 'N25', 'N12', 'N8', None, 'N25', 'N13'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:18:47.413108, N25, N18, 115.76237559318542, 107, 100, 7.172737185069501, True, True, ['N25', None, None, None, None, None, None, 'N13', None, None, None, None, None, None, None, None, None, None, 'N14', None, None, None, 'N26', None, 'N18'], ['N25', None, None, None, None, None, 'N10', None, None, None, None, 'N4', None, None, None, None, None, None, 'N14', None, None, None, 'N26', None, 'N18'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:20:43.186455, N17, N15, 419.818128824234, 319, 300, 15.377743904542239, False, False, ['N17', None, 'N28', 'N14', None, 'N4', 'N13', None, 'N25', 'N10', 'N16', None, None, 'N30', None, 'N27', 'N20', None, 'N6', 'N23', None, None, None, None, 'N15'], ['N17', 'N4', None, 'N3', None, None, None, 'N25', 'N12', None, 'N8', 'N25', None, 'N30', 'N10', None, 'N29', 'N27', 'N6', None, None, 'N20', 'N5', 'N6', 'N15'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:27:43.014570, N20, N23, 100.17406964302063, 102, 100, -3.3590775147928995, True, True, ['N20', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N23'], ['N20', None, None, None, None, 'N6', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N23'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:29:23.200594, N13, N4, 100.54507660865784, 101, 100, -3.353281640625, True, True, ['N13', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N4'], ['N13', None, None, None, None, None, None, None, None, None, None, None, None, 'N10', None, None, None, None, None, None, None, None, None, None, 'N4'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:31:03.758636, N16, N8, 107.97221279144287, 104, 100, -1.2099817751464845, True, True, ['N16', None, None, None, None, None, 'N30', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N12', 'N8'], ['N16', None, None, None, None, None, 'N10', None, None, None, None, None, None, None, None, None, 'N25', None, None, None, None, None, None, None, 'N8'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:32:51.741817, N28, N9, 374.0445592403412, 309, 300, 15.520538634276141, False, True, ['N28', None, None, None, None, 'N17', None, None, None, 'N13', 'N4', 'N3', None, None, None, 'N11', 'N12', None, None, None, None, None, None, None, 'N9'], ['N28', 'N14', 'N4', None, None, None, 'N10', 'N4', None, None, None, 'N10', None, None, None, None, None, None, None, 'N30', 'N21', 'N7', 'N23', 'N6', 'N9'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:39:05.796351, N14, N30, 108.5526602268219, 105, 100, -1.2099817751464845, True, True, ['N14', None, None, None, None, 'N13', None, None, None, None, None, None, None, None, None, None, None, None, 'N25', None, None, None, None, None, 'N30'], ['N14', None, 'N4', None, None, None, None, None, None, None, None, None, 'N10', None, None, None, None, None, None, None, None, None, None, None, 'N30'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
2021-06-16 00:40:54.364966, N15, N12, 618.5027160644531, 554, 300, 8.137096844302066, False, True, ['N15', 'N6', 'N27', 'N5', None, None, None, None, 'N29', 'N6', 'N20', 'N28', None, 'N13', 'N25', None, None, None, 'N10', 'N25', 'N11', None, None, 'N8', 'N12'], ['N15', None, 'N7', None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 'N21', None, 'N30', None, 'N12'], 10000, 100, 10000, 1000, 95, 10, 30, 50, 50, 0.4, 3, 100, 10, 500, 1000, 1000, 25
